state_name,X_STATE,IYEAR,n_obs,n_disabled,pct_disabled,n_lackAccess,pct_lackAccess,n_hlthNeed,pct_hlthNeed,n_unmetNeed,pct_unmetNeed,n_DisUnmetNeed,pct_DisUnmetNeed,Population,Poverty Rate,Unemployment rate,Personal income,State Minimum Wage,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Food Stamp/SNAP Recipients,SSI recipients,Medicaid beneficiaries,WIC participation,SBP Total Participation,Fraction of the Year ACA Expansion
MN,27,2017,17086,945338.7931118977,0.22904941547728003,1444237.9632916106,0.34069168726373633,2060165.7961400386,0.9826226151576153,605018.263174324,0.2961008667983407,241837.9731029313,0.3129591195743042,5566230,9.2,3.4,305921200,9.5,16.88884,9.32223,3.35899,453564,93851,1141971,111121,233298,1
MN,27,2018,16973,958918.1369584294,0.22746525760640202,1418836.1153246902,0.3304588407264518,2192141.4945908524,0.9869801086450043,625517.6189359606,0.28716511308723686,240452.38997013593,0.30726363638679105,5606249,7.9,2.9,321638500,9.86,14.95853,8.81027,2.10123,428986,93491,1084832,105961,237727,1
MN,27,2019,15535,958388.9132811194,0.22970014094009725,1467958.822184767,0.33968640341342093,2285473.941301635,0.9818043771520663,693974.120456923,0.3065215717110292,262186.102968367,0.3296424174473894,5639632,5.7,3.2,331801900,10,11.05349,7.21327,2.52347,381779,93162,1040633,100123,239919,1
MN,27,2020,15858,884890.8801678509,0.21174032579378352,1358754.9789843727,0.31200278675894255,2253801.2956098877,0.9867037821397067,588862.5025614311,0.26289633307238525,200760.7587739722,0.2729865103167099,5710735,8.5,6.3,350470000,10,11.16848,5.07013,1.12333,409275,92748,1098085,100829,167096,1
MN,27,2021,14472,921218.6360979279,0.2402758888074677,954436.8470019496,0.24324960387189612,2141572.3588273325,0.9850859251696167,429659.6929695033,0.20625710776131162,175870.38690548955,0.23284595567145838,5718660,6.9,3.7,387015800,10.08,13.62984,9.80582,3.2062,452652,89382,1235601,98467,45351,1
MN,27,2022,18283,1173672.9968745639,0.25880821093286316,1109317.3765982396,0.23920247852637794,2785833.5523405834,0.9888133389964078,567582.4317043066,0.2112214113126253,234905.63260181595,0.24433624369117277,5721621,7.6,2.5,397877400,10.33,11.79242,7.05264,1.69596,435910,88024,1328252,99741,289155,1
MN,27,2023,16178,1111284.7859958925,0.2650322249893201,1046509.333116521,0.24429693684379608,2566186.052325758,0.9898406503348648,559196.2465331331,0.22624551309753577,237757.30830597592,0.2636646844616456,5753048,7.2,2.8,418091000,10.59,17.51755,12.33193,4.29203,460568,88376,1423199,106144,235684,1
MN,27,2024,15211,1067864.9139364255,0.2537028175838372,1088461.2590123394,0.25365512229999093,2639008.4367493503,0.9910994228662818,568865.6397810772,0.22578693817279255,234960.26142301093,0.27176009619061603,5793151,7,3,437981900,10.85,17.70491,9.73659,3.708,453860,89860,1170996,101301,312072,1
NA,27,2025,12,528.9256757150802,0.20296757169185017,1205.197220801384,0.41480152457140945,1548.133596780799,1,641.982219829968,0.41468140809353327,350.50226448821,0.8079707032377789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MS,28,2017,5070,741076.2564832284,0.34830838059232705,886268.2740032332,0.39538775738711956,1329665.262240196,0.9779238925284777,496579.91465560655,0.3791437420930334,278048.5356991686,0.43261806284789567,2988510,18.3,5.1,109189500,7.25,25.17732,16.3669,4.96166,537370,119584,711923,83857,203724,0
MS,28,2018,5839,834686.685835281,0.37591360599253254,940076.3332774084,0.4148002321248448,1400189.0349942024,0.983191250438933,528378.1448215505,0.37917518567080627,282528.2192209877,0.38270641385918625,2981020,19.6,4.8,112837600,7.25,26.31294,16.57424,5.38482,505308,117108,683577,85449,200119,0
MS,28,2019,5130,815205.2651156563,0.3688337464882136,964560.6337133487,0.4232662472131846,1381256.7265050237,0.9833952781708936,547189.5861778326,0.39818644429127165,281447.37118433247,0.39808270962884945,2976149,19.2,5.4,115814200,7.25,27.70188,16.2526,5.60984,420873,115645,673247,79192,197691,0
MS,28,2020,5992,717731.224924705,0.34561890729650996,805035.6304162027,0.38064783158371923,1266225.6511626132,0.981074062000934,440209.3761020177,0.3499249909266903,215202.76754617097,0.35145808375893345,2958536,17.6,7.9,125624900,7.25,24.84593,15.97962,5.31118,429568,114091,697178,77546,133815,0
MS,28,2021,4534,817087.60842368,0.3841191620818295,636188.0879652494,0.29758465847389937,1363990.2698914928,0.9847773075905297,367591.72944560717,0.2773625662193575,215245.1248549173,0.31315620723000404,2947209,17.4,5.4,138640200,7.25,25.76808,14.51342,4.30537,418451,110306,772934,72826,22736,0
MS,28,2022,4212,841703.1074631239,0.38164830819899864,699366.8422743629,0.3184902052587882,1445104.1050949176,0.983058857608111,423647.1466950062,0.3061138819022166,235882.15955592552,0.33205370347090585,2941939,18.4,3.8,138223700,7.25,23.63417,15.71853,4.40866,413651,107725,814114,67166,201686,0
MS,28,2023,3692,753620.6376866753,0.3733653367950089,609817.034675097,0.30535278318013,1280441.348820648,0.9903483394183829,346022.3284102654,0.28127786380781644,192923.00754062398,0.30386487458274,2943172,16,3.1,146160900,7.25,28.74549,18.01591,7.29683,399186,105340,862377,64689,183042,0
MS,28,2024,3688,1076023.9599399173,0.422625697192643,786300.7017402715,0.3125524571976795,1626008.2287120612,0.9916619427787898,464575.1230400874,0.296630679620956,288438.1870990595,0.329730730368899,2943045,17.9,3.2,153256400,7.25,30.07068,18.34836,7.05331,384805,104556,666722,60626,180319,0
NA,28,2025,82,26563.995810981076,0.47060795713431014,23614.879742348723,0.40085810425798984,30940.893082812403,1,11426.44426532858,0.378389776400296,7837.183715634472,0.3718989581443896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO,29,2017,7333,1374489.5225788937,0.3114744765293643,1553872.254298424,0.3432382491655052,2591331.803108143,0.9778299634099387,807431.6601686152,0.3131116078650169,407726.105186631,0.34758327936158984,6106670,11.1,3.7,276887600,7.7,21.30102,12.79277,2.98956,758918,137771,975247,119620,283779,0
MO,29,2018,6215,1418720.4967573911,0.3067028066581788,1640594.9002502565,0.34871179120121226,2840818.3197816177,0.9834813243731095,881780.7819024727,0.3135109171363678,418776.331534152,0.341991140387625,6121623,12.4,3.2,288385000,7.85,17.36035,10.32849,3.91347,736590,136317,961679,114323,288907,0
MO,29,2019,7441,1502140.8856031024,0.31883618222214943,1591708.3177420583,0.32868813414942655,2875201.220079738,0.9851812881686245,905935.6916959842,0.3159796567236947,419135.7266559664,0.32855663767160137,6137428,9.4,3.3,298619800,9.45,21.61518,14.11934,5.09994,639338,136035,847272,106733,290152,0
MO,29,2020,9337,1433275.853116828,0.3024811560763552,1648337.009666287,0.338505834509135,2860194.802218306,0.9812488220726854,884636.7805463633,0.3108376573642741,391993.47800311516,0.31870749109706453,6154744,10.7,6.1,321316700,9.45,22.87177,14.2163,5.83618,715447,134572,920287,98989,255541,0
MO,29,2021,11512,1409436.5426889097,0.31283117641213054,1184563.7963008983,0.26327001671162853,2775680.356401961,0.9849397702711628,690443.679675768,0.25573886436485577,334954.49739217694,0.277998221512309,6171374,12.3,4.2,351191900,10.3,17.19465,11.14232,4.28141,698720,131072,1068749,87459,181165,0.249315068
MO,29,2022,8131,1593330.882598144,0.3342721706189782,1326811.7870474088,0.27703949117825516,3033774.3273256533,0.9907535284874137,759682.6505987219,0.25805767859252754,403146.298051098,0.300477913982746,6179414,11.4,2.6,361652100,11.15,23.42418,14.23818,6.42318,657870,128841,1286398,83666,350754,1
MO,29,2023,7101,1642440.4578812772,0.355448499562591,1230930.8890409605,0.2680032502480057,2945496.22800674,0.9898701131461534,725516.234027208,0.2541503999352039,403854.7098089738,0.29633087342148456,6208038,9.7,3.1,387601300,12,24.43286,14.5595,6.12377,665252,126973,1501975,89547,286694,1
MO,29,2024,7447,1680118.645937974,0.34698289949860894,1254580.4987114093,0.2591045974035261,3100458.501966317,0.9899030519845935,760393.4191789303,0.25241599757322786,414847.1367574716,0.29115466046954563,6245466,9.4,3.7,405457200,12.3,23.15941,13.81075,4.14811,656118,127180,1223109,93629,284548,1
NA,29,2025,54,8503.448890218286,0.21355540310762627,11087.083669091797,0.29318275190759524,26239.308210548763,1,5779.659187936208,0.23806041331745512,3452.345448928017,0.4059935554971501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MT,30,2017,5174,205596.1248561566,0.28817830577983644,283693.9129747395,0.3914397614984735,398415.06932919484,0.9832333654077746,135624.79039985273,0.3416693913412603,59546.263406269776,0.347334380299319,1052482,9.7,3.9,48623300,8.15,18.7457,10.85736,3.189,120889,18232,238672,17445,34182,1
MT,30,2018,5518,237355.75391487702,0.28401599194788396,319652.11153505306,0.3751532484879882,483169.33724091074,0.980740377320944,158644.77148031018,0.330212682299926,62088.34019710481,0.3166836943108072,1060665,10.3,3.6,51117400,8.3,20.28746,11.82726,3.97928,115223,17893,258600,16682,38371,1
MT,30,2019,6888,267912.06006062793,0.30209882730529297,328134.7566702801,0.36186424973197984,535617.648965598,0.9837676387045757,160863.4837191683,0.3040976797427193,72747.51346693993,0.32294798780944756,1068778,9.7,3.5,53168000,8.65,23.36696,12.49608,5.24625,99368,17698,252830,15754,39453,1
MT,30,2020,6331,233396.079746934,0.28306329867631197,303120.8796891215,0.358331143569525,484038.9774182254,0.9858887039688092,142387.1690714242,0.2962528809884723,57468.804510116664,0.29940653865373423,1087230,10.9,5.8,58241500,8.65,18.15556,11.28784,5.44308,104391,17494,245643,15002,28547,1
MT,30,2021,6041,244084.70250552605,0.29981210435015326,219477.91388267555,0.2713504014486334,488571.96458308236,0.9866020486014808,111427.56901633674,0.2351464507548836,49756.622352197264,0.25239347297669334,1106522,10.7,3.4,65539600,8.75,17.11486,10.79449,4.12209,97186,16931,277391,14186,8252,1
MT,30,2022,6611,239744.2936818346,0.30140201964283925,225704.124156186,0.28038157987153034,511819.05671661504,0.9911419816309877,124208.234958523,0.24991800527596048,50333.662301939155,0.2517596834810709,1122095,10.4,2.7,69666500,9.2,20.22923,9.73969,4.15415,45210,16372,298138,13825,49283,1
MT,30,2023,7736,303612.6938557311,0.318009830677512,275351.31698724255,0.2890321016506188,611511.7985193795,0.9918247209380153,148817.5043240481,0.25150740282787254,67122.23679412568,0.26757325299934165,1131302,8.1,2.7,74870400,9.95,21.24526,11.97525,4.51454,84527,15923,297581,13966,37826,1
MT,30,2024,6087,255449.07755843733,0.32519443219429317,243946.4820405951,0.3111830591831147,504292.05578395963,0.9895696386479025,139052.0459484892,0.282250755134638,71649.74010898003,0.328980539405884,1137233,7.7,3,78741600,10.3,19.20749,13.2378,3.59279,81495,15697,227116,13653,38280,1
NA,30,2025,779,34822.65016744261,0.2983200349785128,37646.352395730275,0.32339990460170154,69920.47093255131,1,21582.443797895347,0.31892946154262625,8678.145893007224,0.2972298057826225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,31,2017,14281,307288.2128510918,0.2372752267656326,412735.57619558735,0.31012348912178744,702057.6939372781,0.9837239401811868,198282.56395365763,0.2840418507442224,76259.21173030385,0.29556466852556595,1915947,10.4,2.9,97032400,9,22.5379,13.20743,5.70907,175849,28249,229476,37440,77356,0
NE,31,2018,14777,331926.58679462556,0.23147935912501738,482608.52966596145,0.3267091456260424,784214.4457229552,0.982519272869873,232873.35737604037,0.2986638347923715,85831.34897501447,0.3080573486760275,1925614,10.5,2.9,101845600,9,19.78149,9.57739,3.3527,169811,28262,245882,35833,80334,0
NE,31,2019,14627,302908.0379095805,0.23503518570689882,440873.8836020924,0.3328824547524833,693328.5292052284,0.9832318456517993,214653.87813375125,0.31105575333847263,86449.24729998044,0.339804204771587,1934408,8.7,3,105454200,9,19.26055,12.40262,5.17881,148768,28669,241856,33983,81525,0
NE,31,2020,15413,324697.0295516686,0.21651352075071492,478656.34625853534,0.30971768860118626,789284.5443667192,0.9845742249785402,212385.10069239716,0.2711342291019072,77216.4949245032,0.28816379660108193,1963387,8.3,4.3,111734100,9,15.14774,10.63515,4.98266,157091,28899,248273,33917,56425,0.249315068
NE,31,2021,15150,371121.9943558159,0.2575285362969636,353429.7709132208,0.24379566347234755,791390.2699409657,0.9909137696720444,170108.9248049586,0.2220210864630624,80820.7663533158,0.2705629099245234,1964537,8.1,2.6,125057800,9,20.32606,10.58637,3.63297,157273,28749,329469,35063,10970,1
NE,31,2022,8437,378244.4569891058,0.254494079340028,394307.11311689747,0.2613025115315939,844558.8093464958,0.990459674572844,197753.1161483926,0.24006265913084124,80653.38556656668,0.26504275154319407,1972246,7.9,2.2,130888600,9,29.03374,20.73625,9.64578,155550,28326,379127,35576,93816,1
NE,31,2023,11620,371457.44709885627,0.2653702150774922,392713.3124052869,0.2774457939263829,800336.837643208,0.9896668014709552,186018.9143124589,0.23849260487699084,74302.80767219287,0.24703068378044854,1987864,9.2,2.3,142166500,10.5,23.82944,13.29009,6.0313,156399,27855,400691,36356,80933,1
NE,31,2024,13168,390140.7942069375,0.26439618514638247,422388.8824362954,0.28453857661196363,869132.6476365365,0.9918489050251927,221800.43067843333,0.26127300347302057,99096.49263659547,0.3029375514700734,2005465,6.8,2.8,145798500,12,19.86361,9.06997,2.0607,155034,28075,346451,36491,81316,1
NA,31,2025,1129,27754.997540903623,0.2342041332024869,34483.51908721844,0.28328197573809816,69687.4455836471,0.9907675610751056,19053.860318368254,0.2772235452856354,8505.93529922805,0.3690444284647559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NV,32,2017,3642,625809.7102376026,0.28328881316065546,1012605.8010064677,0.44620005024636855,1201596.1112589238,0.9842890354612207,478964.1722738824,0.3991497204442554,211348.9996756809,0.4163132734827888,2969905,13.7,5,141515900,8.25,24.37718,14.85588,6.00636,440614,55841,607542,66625,139251,1
NV,32,2018,3282,696519.9666582065,0.30078549426413886,975661.0243658995,0.4117038838182495,1358044.1851202815,0.987970840179965,507655.2455511431,0.37659409826278206,221789.94322022013,0.37548678355611376,3027341,13,4.4,151367800,8.25,27.32569,15.79258,4.94974,439941,56441,600837,62531,135805,1
NV,32,2019,2578,723291.6668638753,0.33120203636501583,977829.8396102991,0.4336981933126282,1312207.0970288655,0.9787477711679818,504558.3011133509,0.3861472474160833,235132.86568667207,0.38547637991938216,3080156,10.4,3.9,157583700,8.25,16.01646,9.0395,3.34905,391569,56567,586808,58742,132618,1
NV,32,2020,2487,687854.363903674,0.3084671098967766,948202.0784435128,0.4106296762458323,1351459.5567270184,0.9842028699807781,494882.62522625085,0.36856322902439864,199627.38835086417,0.33994499194745936,3116967,12.9,13.5,170447500,9,21.1098,12.23657,3.79065,448688,56406,644373,59293,92007,1
NV,32,2021,2313,682292.6724332509,0.3144727158561743,801174.5959131699,0.36561610018239704,1227872.6551063275,0.9809760881137166,411583.0091809526,0.34174257930419605,189667.65562654252,0.3389601405684011,3148141,12.8,6.8,192132900,9.75,17.54871,9.34484,2.36885,453250,54642,754646,56971,19553,1
NV,32,2022,3492,843083.7674079282,0.33300867687505703,910426.5812379521,0.3477285675173887,1600599.0659741387,0.97823483308791,486021.1524054006,0.3150228564111067,235313.42375054717,0.3428836723005235,3176116,12,5.2,199226600,10.5,21.84371,14.68424,4.88462,455231,53564,809826,52574,126649,1
NV,32,2023,2746,815972.2276864069,0.3347659330251935,925054.5938478365,0.37477369631129936,1570603.0937692176,0.9909556134360331,563293.7629866819,0.3700075841932931,245350.78122048173,0.36534632515060145,3214363,13.9,5.2,214392700,11.25,24.31656,11.52345,5.48549,493015,52976,829825,52830,123473,1
NV,32,2024,2686,893531.2878623463,0.35419710620527284,998607.1637237454,0.387830360445791,1649745.5864407087,0.9924820036969395,559453.1191592722,0.34946369630542023,270472.8864566318,0.365924586290269,3267467,12,5.6,228086600,12,26.84821,16.36962,5.96245,505462,53258,737583,55403,125255,1
NA,32,2025,258,68573.89172553325,0.39736298589949,67047.62701138569,0.36640457258945025,110387.49591944505,1,42831.617218558684,0.4045863601105084,22948.364985445667,0.4366012022878908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NH,33,2017,5742,254831.39795130727,0.24731607387731813,244033.75718370423,0.22715970814599049,610713.215382066,0.9792423134453606,135691.86109315103,0.2232342530282367,65399.99655100996,0.2976650999432775,1348787,6.6,2.7,79253400,7.25,12.46426,6.36246,1.63069,92457,19028,191125,13064,21052,1
NH,33,2018,5707,253135.52998799915,0.23870844788306944,259305.26500864327,0.23868951857298498,638683.7770965856,0.9835273963137808,145318.5210635479,0.22821529654378037,68134.11652721504,0.3012450784799729,1353465,6.1,2.6,83199100,7.25,11.752,6.11357,2.87603,86502,18579,187628,12332,21702,1
NH,33,2019,5891,272517.40553342365,0.262005335885088,267323.667829838,0.24111972393796807,622990.7238466233,0.981142663895657,154645.6325607988,0.24982535194370767,78197.294302428,0.3336172831541553,1359711,3.7,2.5,86344900,7.25,12.72154,5.76147,1.95955,70412,18332,180873,12163,22319,1
NH,33,2020,6317,227039.19268722678,0.22523855060625683,243267.6020856609,0.22473357216936934,620772.138669127,0.9892700057402181,131657.09639785864,0.21320410972812667,50574.833357329124,0.2495834675320931,1378756,6.2,6.7,93153800,7.25,8.54546,4.4067,2.17841,72505,17893,193532,12812,24211,1
NH,33,2021,6617,282392.20701430115,0.26992951427048345,181184.23199553543,0.16615150388355132,665599.5394035783,0.9797492268497127,106401.58503543944,0.16664116594494247,51809.49525055237,0.22325273979126947,1387677,6.9,3.5,102663300,7.25,8.81595,5.64595,1.64228,69116,17333,217974,13925,28102,1
NH,33,2022,6277,279882.3408508072,0.2863068769332695,182447.89802517756,0.18011833187728635,653246.304287746,0.9864930187339271,112526.48265680418,0.17837659658846478,50758.731224226576,0.21216553251703618,1396678,8.3,2.4,105210800,7.25,14.90932,8.04119,1.88177,69343,16527,231718,13641,43842,1
NH,33,2023,7242,320135.8945106341,0.27745011479451703,176951.6825461775,0.15401245010443676,719133.2069571494,0.9852874293965532,108192.91662012006,0.15726776565864076,49504.79027598711,0.18706992501936426,1402199,6.1,2.3,111148600,7.25,15.74192,7.12925,4.36783,74617,15852,201372,13373,23862,1
NH,33,2024,7220,321451.09361306,0.2807523178573356,203902.65057456747,0.17676095392033567,731493.7182132168,0.9833852968340572,126779.07932340611,0.18143072093525664,62686.774993916384,0.23937774301837236,1409032,5.9,2.6,117220300,7.25,14.78832,10.02896,4.99094,76909,15758,181309,12481,24542,1
NA,33,2025,2,0,0,0,0,169.827361237226,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJ,34,2017,11715,1748776.5974848985,0.26141149865305746,2261275.480733627,0.3246703623588004,3663003.762716561,0.9860318173379724,1141723.120896276,0.31321537281906475,531877.5831299577,0.3628731721568934,8885525,8.6,4.6,577407800,8.44,12.32597,7.63921,2.12595,817979,181806,1701389,147937,326874,1
NJ,34,2018,2588,1277682.6503170845,0.22893090045608327,1766136.9308559287,0.30436707466916724,2998766.576793806,0.9798782944733819,810394.6111745022,0.271495542895659,323856.82773947,0.30356435571576773,8886025,8.2,4.1,602870100,8.6,15.31641,9.36699,3.16922,760303,180121,1687716,141568,324627,1
NJ,34,2019,506,383888.9525813598,0.339624913977829,420719.05031468585,0.34261484057576136,684885.9689668735,0.9784214363036541,185987.86622798067,0.2821184030511608,90225.29599474267,0.2919862992954726,8882190,6.3,3.6,625937900,11,13.40408,7.32738,2.16326,649128,178274,1570169,134936,318981,1
NJ,34,2020,11363,1414955.4051677086,0.22181785774225957,2002240.4498239157,0.29089429316062787,3501655.4179714145,0.9846648560588132,958410.4104900153,0.2765429066861218,383309.11920880986,0.33075900968152044,9272794,8.2,9.5,653214200,11,14.75797,9.34111,2.51962,700538,173515,1664309,131798,322015,1
NJ,34,2021,7580,1559998.8525536656,0.24550970273239447,1562893.2296442662,0.23740752961951722,3770258.3226922816,0.9898450453999209,780706.6491696144,0.21800668805680176,338020.6680524603,0.2642488252895796,9270541,7.6,6.7,707402600,12,17.74761,8.97433,2.26861,825664,167806,1879287,141741,381964,1
NJ,34,2022,8438,1647787.853543889,0.24670060996950888,1676957.7375002373,0.2357127309075854,4030228.9773083804,0.9849747782900388,847586.8294781336,0.22143194824964754,348373.36729409825,0.2675302618512501,9295227,8.7,3.9,719848200,13,17.81094,8.73877,2.65786,857304,165162,2021523,146668,364350,1
NJ,34,2023,9147,1616221.471563135,0.24055003061154934,1667888.6100441387,0.2446506449651548,3938264.906533279,0.9854673788395029,874325.9507980638,0.23465642040311274,368117.97552892944,0.2904645499211587,9379642,9,4.3,765228300,14.13,17.99593,11.11858,3.33827,771277,163661,2135594,162462,348164,1
NJ,34,2024,8562,1660416.1808910593,0.24499073101791707,1783482.1485307673,0.25962933747505024,3998930.803047053,0.9889479550394018,931850.1921884952,0.24493401400039236,402087.5659726343,0.31296019614585796,9500851,9.7,4.5,806558700,15.13,18.91488,9.20688,3.89984,827227,164578,1766535,162300,384581,1
NA,34,2025,460,97771.55510225464,0.27154385310507845,106778.6222416458,0.28703537859629524,214178.0393854893,0.9956497943220708,55402.45540907972,0.27350923885346334,34214.026803058674,0.4524053000885928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,35,2017,6414,444936.3715325052,0.29995888244448976,615598.0335042677,0.3984136796731039,880676.2530084453,0.9787500941160204,310360.5341091991,0.35421911983743953,150711.67408418722,0.4027657381073389,2091784,18.6,5.9,83141600,7.5,25.07995,15.37024,4.67104,460534,63667,896397,49975,149960,1
NM,35,2018,6805,451516.6861213881,0.2890656702171963,668668.8859445049,0.41076689741859823,926813.6777708493,0.9791925735768631,323083.2353943989,0.3495905565589975,136426.77784002532,0.35748093568477635,2092741,16.6,4.9,87204600,7.5,28.18018,16.51497,5.30171,456251,62929,838445,46187,147137,1
NM,35,2019,5671,429364.56001537095,0.2942571168835152,597587.9243027063,0.3985969070038028,855329.9041702381,0.9801426320795967,295482.52769962116,0.34697119515579455,130737.64956374654,0.3583452914863908,2096829,15.3,4.9,90846900,9,23.92023,13.52446,5.2442,415161,62071,825498,40485,141632,1
NM,35,2020,7248,471209.96577675,0.2865032550707233,648272.7558764727,0.38057632071398084,953815.384192633,0.9825892004015497,292939.16198710934,0.30836301719421383,113888.36527701793,0.2883561322739106,2118606,16.6,7.9,98634300,9,19.58055,12.41807,4.75193,468745,60950,862131,40415,131352,1
NM,35,2021,6243,496244.3127298719,0.3216946707784639,533559.8161750765,0.3366614660016815,926279.020190462,0.9835656529858579,242015.5366757563,0.2648667624837827,113627.13299583743,0.2753460476080434,2117333,18,7.1,107674300,10.5,21.37091,11.17801,2.78008,520494,58427,933326,35996,84524,1
NM,35,2022,4732,493156.3732419226,0.3126818124440101,550946.0100047919,0.344119693167475,991565.2078309797,0.9886909758394644,287875.07395570376,0.29586021087902287,121998.81514091753,0.2920425232982223,2113868,20.2,4.1,112280300,11.5,25.88752,14.64903,4.27319,518799,56273,973484,34497,132793,1
NM,35,2023,3077,502241.6232291382,0.33664305074996864,550396.9358343137,0.35829644299249014,961704.7653904393,0.9956998898316449,291883.73175686336,0.3082212020860275,134234.32858213657,0.31668952331807376,2121164,17.3,3.7,117634300,12,27.26492,16.02074,6.79986,488364,55293,936684,38257,127122,1
NM,35,2024,3341,520890.75268704863,0.33346729993047897,587292.9732234316,0.36962902305098705,1015012.6126211531,0.9934034810527748,304993.92391709,0.3103175251454925,126094.937411207,0.29191485901497627,2130256,14.2,4.1,124086200,12,23.89019,15.83793,6.73672,451320,55120,877577,40797,140908,1
NA,35,2025,433,74811.57381887913,0.3531555203256491,105858.48507263513,0.47920998334191406,127071.20507076728,1,52720.46303066969,0.4305589331598397,23819.820429641582,0.39716752330518745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NY,36,2017,12243,3421327.730963386,0.23351741035636103,4462894.181697527,0.28889893529106764,8080363.92582625,0.9857858444603127,2086120.5994236243,0.2605365900709032,815237.514283553,0.282615537594405,19589572,13.4,4.7,1289263200,9.7,20.53463,11.63749,3.56464,2910894,638132,6118975,435382,759450,1
NY,36,2018,35365,3810259.57568844,0.26055002588689025,4818913.520774065,0.315941540030269,8201841.212530709,0.9786740194623527,2352182.6773046455,0.29124858220772126,937996.8694822399,0.3008563517491149,19530351,11.1,4.1,1340903300,10.4,19.83956,10.78568,3.62182,2796620,629203,6156398,416173,773225,1
NY,36,2019,14581,3774053.7037773053,0.26312542386550214,4909218.053409234,0.3204166713168764,8211499.370646953,0.9766163465169617,2337972.6488866266,0.2887263997632542,1003925.2049759548,0.32143096758439976,19453561,12.5,4,1395147500,11.8,18.45454,11.60524,3.54072,2661700,621783,6067467,378946,794814,1
NY,36,2020,14724,3265950.172152251,0.23046272936297693,4542447.67635545,0.30063024469354166,7803767.561291409,0.9806361442640171,2043139.1970280556,0.2655520412154111,763311.9085536536,0.2879891181284889,20105171,11.8,9.8,1415644900,11.8,17.32421,11.51275,3.079,2658439,602210,6358951,362993,659803,1
NY,36,2021,37048,3705640.821436356,0.2674643948436433,3048936.504833238,0.2151338525189688,8245676.004318481,0.9839049201808007,1468440.271265351,0.1887020881455681,633063.6480093976,0.21873832744359203,19848276,12.5,7.1,1515619300,12.5,17.54659,9.64355,3.50022,2780714,583874,7048191,368266,179666,1
NY,36,2022,19396,4044407.701967216,0.27841803249178076,3859587.046308605,0.2533597466862233,9147139.170132877,0.9860275741749214,2055542.2763209348,0.23908947758439505,892380.4802737,0.28584033215787374,19703747,12.7,4.3,1526280600,13.2,21.00623,13.98689,4.92885,2839326,573058,7488986,387415,896581,1
NY,36,2023,17395,3990326.3299125205,0.2714264644008792,3268928.543134211,0.2221637893298321,8921942.551157992,0.9843696307868404,1800952.40500898,0.21705592462696158,829205.3619495757,0.27209457664550113,19737367,11,4.1,1617130900,14.2,22.14498,13.83698,4.51854,2886163,562755,7983170,416219,798991,1
NY,36,2024,41261,3856398.8746165903,0.2763712361540476,3379924.321652803,0.24095389634809497,8492219.949042737,0.9885328686662748,1828439.046710247,0.22900136337724347,845641.2277712342,0.27646753941096003,19867248,11,4.3,1699680000,15,23.02214,16.09914,6.34616,2926213,559827,6985692,437619,876598,1
NA,36,2025,3161,214670.41646678187,0.2329911895396397,252964.313389508,0.26654900281083843,541356.4850350854,0.9883141964938471,142901.52628014222,0.2771675678978908,60097.864259138536,0.35903250839538675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC,37,2017,4695,2059097.7248382515,0.27875895296974146,2713589.2067592884,0.35706552172953504,4170282.382388648,0.9877926656475429,1444028.6264682524,0.3485316144969673,640448.1055437254,0.37199611990237014,10268233,14.5,4.5,455997100,7.25,24.53306,15.68803,5.38922,1453827,232314,2087218,230660,464599,0
NC,37,2018,4491,2167138.5844521597,0.286084573058387,2761574.982413291,0.3534697603440227,4495667.8561099935,0.9786819887237497,1535525.2412068131,0.34360763215104184,724244.4569924296,0.38314430023700374,10381615,13.1,4,479791800,7.25,22.1437,13.46512,4.40341,1344485,228762,2159762,221719,456289,0
NC,37,2019,4518,2610064.294568505,0.3206746421046545,2929579.8311889716,0.3507883705002746,4830426.942545848,0.9802538664722836,1633768.8837552743,0.3397700494862392,853130.8435698424,0.37889180520061305,10488084,12.7,3.9,500973800,7.25,23.02476,12.61758,3.41848,1228424,228433,2112241,207351,455308,0
NC,37,2020,6006,2305688.2818248593,0.27826588306198513,2862470.686578733,0.3318946651792948,4792885.361668469,0.9819721670774333,1409616.5529005828,0.29580536918796674,629640.2964744922,0.3351634430337168,10449652,13.8,7.2,541462500,7.25,21.06576,13.1007,2.34396,1317566,227589,2236255,232350,322145,0
