X,state_abbr,X_STATE,IYEAR,n_obs,n_disabled,pct_disabled,n_lackAccess,pct_lackAccess,n_hlthNeed,pct_hlthNeed,n_unmetNeed,pct_unmetNeed,n_DisUnmetNeed,pct_DisUnmetNeed,Population,Poverty_Rate,Unemployment_rate,Personal_income,State_Minimum_Wage,Marginally_Food_Insecure,Food_Insecure,Very_Low_Food_Secure,Food_Stamp_Recipients,SSI_recipients,Medicaid_beneficiaries,WIC_participation,SBP_Total_Participation,Medicaid_expansion,state_name
141,KY,21,2021,5830,1456936.40451743,0.389976888011323,925947.661778985,0.245688894196464,2447424.76977562,0.988362917179185,529074.289501732,0.221695680564661,295166.806341344,0.236910791142369,4507583,16.2,4.5,234113400,7.25,17.02508,10.44142,4.63803,597747,161145,1571791,107477,35929,0,kentucky
142,KY,21,2022,4655,1403988.07057115,0.354509826872627,843098.195053676,0.21403080192847,2525224.85521582,0.990641418517837,519494.405671692,0.212306169478736,304768.484926923,0.257279742909858,4519233,17.1,4,237842600,7.25,25.24871,18.47523,6.69324,541623,156464,1528932,108667,310638,0,kentucky
143,KY,21,2023,32,22623.5072705864,0.517913913553511,10028.1368780255,0.229571460960034,33940.8502331171,1,6870.73101695461,0.202432495643572,5408.7487357541,0.239076491149813,4550595,13.6,4.3,253319500,7.25,32.6082,16.82989,6.35772,554221,153857,1580286,115451,311456,0,kentucky
144,KY,21,2024,7384,1234972.00390796,0.375044052777257,883983.619254043,0.262823979850923,2373641.64997181,0.992111115236333,532273.240153804,0.23530632122188,285542.611937588,0.277540401352702,4588372,15.6,5.1,267297900,7.25,36.83805,25.34511,9.68186,599910,153020,1394715,105447,316882,0,kentucky
145,LA,22,2017,4613,1071928.49911953,0.331570897651473,1267166.99630107,0.371048569173354,2042160.52598081,0.982757868117143,709728.524851986,0.350387800718744,362232.212053131,0.386362163012631,4670560,21.4,5.1,205188000,7.25,28.44078,18.01941,6.59747,928962,177306,1624541,119747,283969,1,louisiana
146,LA,22,2018,4513,1052866.6283886,0.345506591622667,1137650.29981064,0.360524075336042,1932414.60937525,0.978727261064125,645016.402808062,0.337858603970005,328253.659365203,0.367909360167505,4659690,19,4.9,215308700,7.25,23.26351,14.55881,6.31892,867342,175215,1638252,112362,290707,1,louisiana
147,LA,22,2019,5181,1270699.37127212,0.350660803663659,1386256.03877927,0.361975875840986,2388015.01115477,0.983302146461153,808009.096471152,0.341782492241866,409374.776204081,0.378190058817928,4648794,17.9,4.8,220629700,7.25,27.62156,14.0651,5.23554,749560,173521,1577893,103207,295482,1,louisiana
148,LA,22,2020,4369,1023407.65707292,0.333673753270543,1081744.83921983,0.336071076797477,1984239.60298998,0.976626440779391,618491.917489215,0.317665202816054,285267.798352295,0.341120240017384,4652301,15.5,8.6,233449500,7.25,28.77825,16.99786,5.77283,830750,170048,1698669,94034,218448,1,louisiana
149,LA,22,2021,5228,1238103.54593026,0.361250829661157,923969.883675908,0.261038875974638,2388621.37842971,0.984711829465705,586603.156901345,0.257092993288811,313070.233132145,0.297253501026147,4627971,18.4,5.6,255091500,7.25,21.98378,13.24019,3.48853,924723,164118,1880815,88415,35379,1,louisiana
150,LA,22,2022,5339,1188462.87940089,0.370477283561933,851505.43590301,0.260130232419605,2192822.83786856,0.985524238628362,502936.646985632,0.241076788658407,269029.457911482,0.27537801608302,4593687,16.9,3.7,254415500,7.25,27.36833,18.16341,7.8727,822649,160538,1976085,84438,283375,1,louisiana
151,LA,22,2023,6276,1411210.17017526,0.370280795989082,982736.655772987,0.253145167375747,2624728.40574855,0.983628979114017,622713.44792201,0.247213516554715,310752.809859394,0.264671342681946,4588071,21.5,3.7,270677400,7.25,28.73811,19.07584,6.21982,896551,157219,2053888,91668,274534,1,louisiana
152,LA,22,2024,4222,1183268.05611554,0.382392400197984,825996.984579497,0.26476500251416,2193120.11547809,0.983196666736696,560102.205745627,0.266201055644401,302418.454893316,0.299342481531967,4597740,20,4.4,284587200,7.25,27.98541,15.50497,4.98425,847133,155482,1906799,98777,278082,1,louisiana
153,ME,23,2017,9692,250406.496148607,0.238735973869472,260127.358096621,0.24129344192978,648585.428152736,0.984692289399379,150292.911786538,0.232569608696717,62393.9494995066,0.277242839032594,1334612,12,3.4,62145800,9,20.66081,11.29555,5.16851,179734,37303,259420,19364,50073,0,maine
154,ME,23,2018,10969,304404.650709393,0.287406714264279,277903.970184223,0.257359021348245,667530.28716022,0.983670415400566,170649.159778679,0.257918708538882,84049.3876622674,0.312426201148271,1339057,11.6,3.2,65335200,10,22.70918,13.94904,5.39193,167858,36875,255517,18320,50400,0,maine
155,ME,23,2019,11371,340100.1318344,0.319376369441364,285770.020843721,0.264193347311311,677028.053633019,0.984504745415385,181484.273488098,0.269929616758254,89865.1451517384,0.304125039069851,1344212,10.4,3,68062400,12,21.19787,11.52817,5.57206,144433,36610,270006,17476,52185,0.97260274,maine
156,ME,23,2020,11018,308928.479106323,0.292515514747065,256990.006453407,0.235265711822945,635822.48754757,0.988020009440918,140101.014276322,0.22254836084578,63643.2391945884,0.246731164206082,1364571,8,5.1,74137000,12,17.02978,9.35699,2.79826,159995,35988,306263,16643,35703,1,maine
157,ME,23,2021,11803,340526.751641091,0.313420830526244,188033.111183684,0.174173471916934,682967.424278602,0.987404854552914,107567.979818133,0.163415348410211,49517.8060800002,0.178710599819647,1378931,9.1,4.8,81887100,12.15,10.73633,6.76619,3.15204,157595,34894,348349,16808,6164,1,maine
158,ME,23,2022,10643,360888.572592386,0.32713094733703,174334.29292466,0.159527648837588,719279.853735497,0.988035825204589,109671.296652968,0.156435347700711,56988.0128857197,0.186236469942763,1390922,9.6,2.9,85704200,12.75,18.35077,13.59352,5.21748,162159,34095,378421,16927,62321,1,maine
159,ME,23,2023,12254,357606.645601373,0.325886619468738,200006.91675291,0.182963833557006,751918.094259924,0.990658182127973,125846.043750792,0.174785922088576,62017.9353084966,0.203504866469913,1399646,7.4,2.6,91602300,13.8,20.90622,13.06964,3.45375,167768,33050,411101,17936,67684,1,maine
160,ME,23,2024,12149,352452.029469006,0.317974441748551,208224.584801588,0.186097907460192,774973.828978582,0.991909397677243,136528.030896563,0.183347371762724,65722.9324837703,0.219142257454749,1405012,7.3,3.1,96850300,14.15,20.21426,12.83577,4.94392,172232,32233,395873,18212,71088,1,maine
161,MD,24,2017,13401,988546.442499471,0.223979314211308,1189853.22438717,0.258100486432662,2491619.62496243,0.977292071754468,604591.548361844,0.244746224720698,256263.337091625,0.301882452924215,6023868,7.8,4.2,365997500,8.75,17.64741,11.52729,5.61061,684282,122271,1213844,132843,271783,1,maryland
162,MD,24,2018,16884,973026.08551468,0.221059997379842,1153993.43873147,0.254168595599711,2472410.52060148,0.976752998913257,570412.41064559,0.232632690926725,226040.515328167,0.277539255004334,6035802,8,3.9,378491500,10.1,17.13436,9.89496,2.91692,646483,120976,1218122,128542,265043,1,maryland
163,MD,24,2019,18175,1083562.13629057,0.232063737223515,1233979.79043242,0.252029456787788,2645501.3391704,0.981505360431073,634975.428958209,0.242551364399828,255764.582907802,0.282577434985456,6045680,7,3.6,390792500,11,16.84879,6.54654,2.71752,570444,121669,1229390,122569,262883,1,maryland
164,MD,24,2020,14191,911496.248066738,0.2059993271135,1137299.0013691,0.243562892004423,2394464.20083991,0.976232996268513,493469.812520265,0.207818941444341,182967.773332811,0.248854583901098,6177935,9.4,6.5,400750000,11,13.83985,9.452,1.74195,700979,120345,1300946,122523,179019,1,maryland
165,MD,24,2021,15608,1049499.74700354,0.235334640529636,935407.426770014,0.204320677879208,2631148.78515867,0.982227988153872,435783.328177469,0.174614413036367,180118.471523319,0.21839649164213,6179403,7.7,5.2,427803200,11.75,16.65173,11.27281,2.55228,823501,117167,1444632,119658,28810,1,maryland
166,MD,24,2022,15226,1024943.58440957,0.249240945500372,914962.786044706,0.2128432319586,2577950.17293359,0.985985189203284,446882.831897081,0.181453172427325,207511.264079685,0.25212143016732,6192440,8.6,3,438306400,12.5,16.73736,10.72046,2.67504,772731,115215,1541215,118783,262151,1,maryland
167,MD,24,2023,18444,1222879.0188623,0.249855174423248,984323.041566996,0.200537764085419,3041099.82324078,0.983521720977664,562258.071090319,0.196058797412473,252871.530610835,0.257512781164782,6217062,8.9,2.2,469239600,13.25,20.03111,11.46739,4.51225,671132,113353,1609764,122099,225728,1,maryland
168,MD,24,2024,14558,1170472.02266122,0.253569681427296,927185.803515858,0.199093002043573,2907330.59587834,0.981432150592703,534804.586175116,0.192336352592378,238729.297727207,0.252849908478819,6263220,7.2,3,496413900,15,22.59947,10.35592,5.92351,690938,114236,1469244,121185,252296,1,maryland
169,MA,25,2017,6907,1281385.45092769,0.24386140809212,1223370.39068517,0.22663283822719,2978774.44340212,0.985548220862656,638506.483554161,0.217498512938304,294197.413799224,0.264706614960816,6859789,10.6,3.7,469500700,11,16.24365,9.00428,2.54418,765714,186306,1811368,112763,204475,1,massachussets
170,MA,25,2018,6663,1322001.29495632,0.247584296007021,1256677.14967252,0.229952265407077,2942530.90249292,0.983148539140122,637647.564487554,0.219606913808323,276149.284340529,0.255666008499745,6882635,8.7,3.4,494177300,11,13.36569,6.9634,2.71075,770566,183889,1807979,108593,210411,1,massachussets
171,MA,25,2019,7728,1330341.89701249,0.250093653296187,1210003.89656835,0.219444076502301,2986861.7433222,0.983870029288145,628009.191203729,0.212472904563261,278958.83926319,0.253183431060115,6892503,7.5,2.9,511333700,12.75,13.36049,8.36457,2.70444,703516,182565,1455990,103315,214921,1,massachussets
172,MA,25,2020,7186,1246280.3461195,0.238490124085118,1130160.84690479,0.20564929614827,2916005.68827234,0.976726696058212,544610.51997487,0.18933928875066,217062.799076899,0.212069584309371,6994598,8.4,9.3,542032600,12.75,17.93663,10.17156,2.81959,821254,179208,1707937,105733,180248,1,massachussets
173,MA,25,2021,7665,1344336.96104868,0.246431475756679,890642.380872688,0.162585400139811,3087251.13422723,0.983522939636297,451201.161405055,0.150994148431032,214000.339056499,0.193223622750732,7000474,7.6,5.3,588651000,13.5,15.68042,8.4652,2.8802,929029,172755,1895093,111299,185741,1,massachussets
174,MA,25,2022,11023,1485486.86309186,0.275035943618501,818904.139409069,0.151326451290504,3331262.63758799,0.988814495569058,458807.168173351,0.143691884953516,216554.145970055,0.181829890200114,7022468,9.6,3.6,600009600,14.25,16.96946,8.65961,2.10855,1024442,168056,2091126,115589,255344,1,massachussets
175,MA,25,2023,9511,1453246.83431345,0.272787792088919,845785.878217011,0.156386295762371,3274084.17016931,0.984452189931398,464017.595573259,0.148755837716356,220976.138764547,0.188683178905466,7066568,9.1,3.5,635619800,15,18.65374,13.015,4.63757,1082711,164783,2282087,123522,268610,1,massachussets
176,MA,25,2024,9503,1388329.78471969,0.263794754527023,944026.965388203,0.17329107175124,3246225.71374825,0.982837042067781,518295.08664858,0.16668677134314,242458.751260432,0.216193572795269,7136171,8.9,4,667993000,15,22.55683,15.63775,5.04593,1113678,163339,1989455,123147,295055,1,massachussets
177,MI,26,2017,9363,1886677.21808696,0.301186349813027,1727822.58201164,0.269082923704545,3900024.00562744,0.985136416112608,935435.622009149,0.241980104883384,444814.350947539,0.265935982417252,9973114,12.7,4.6,458247100,8.9,20.17796,11.95559,4.18768,1375434,274896,2108819,224106,402252,1,michigan
178,MI,26,2018,9868,2216578.43126749,0.298817756583446,2019629.74871277,0.264531983895863,4711511.15772697,0.984961354412499,1172724.41941315,0.251393514804598,558510.435631508,0.285177268997706,9984072,10.5,4.1,477009600,9.25,20.39857,12.14034,4.08345,1281862,271856,2437622,213964,399205,1,michigan
179,MI,26,2019,10251,2251916.62912888,0.306776426253834,2043116.33882674,0.271302741754972,4705905.72833721,0.989877771379429,1272396.34485554,0.273562896692374,644178.250659804,0.323279749037246,9986857,10.2,4.1,491631800,9.65,19.35786,12.67908,3.7711,1181972,270456,2385506,205364,403684,1,michigan
180,MI,26,2020,8490,2222212.92295459,0.273083153625245,1940636.08580314,0.232181657068947,4982281.44710276,0.988419983364959,1006523.67043935,0.203656456184498,426373.949449075,0.224971477864079,10072703,11.2,10,532019900,9.65,20.07401,12.67203,4.06917,1254475,265927,2534597,213881,281738,1,michigan
181,MI,26,2021,10140,2344225.02975049,0.286326174106994,1646819.64817118,0.199576657088777,5342327.23297984,0.984965478934883,934210.003943905,0.183797433167045,400129.795119121,0.20550035913407,10041351,11.7,5.7,573255700,9.65,19.5107,10.89806,4.02063,1278213,256734,2822332,207317,57962,1,michigan
182,MI,26,2022,9723,2146911.70232103,0.304772871937983,1431204.04236535,0.197024458331475,4727221.70691678,0.988233550056291,839507.351125073,0.186501720110026,401996.373874152,0.224473445686946,10050877,12.1,4.2,583072100,9.87,23.06698,14.08906,6.34209,1349321,250912,2970365,200223,459772,1,michigan
183,MI,26,2023,10166,2360582.4589897,0.308762568065364,1594209.34893351,0.209095275471291,5079741.26186202,0.986959040399289,955775.816795135,0.199384015863397,488487.197647676,0.243685470122607,10083356,12.1,3.9,617163200,10.1,21.99083,15.73319,5.73484,1430174,248307,3127783,205875,420402,1,michigan
184,MI,26,2024,10953,2184399.4240346,0.305649575621817,1559303.38696544,0.215546852591993,4971716.16522776,0.989881936462514,986983.865145739,0.209350407499187,425684.846124124,0.230698032606642,10140459,11.4,4.7,645846800,10.33,26.45888,16.01448,6.10476,1474427,248847,2396634,188956,507029,1,michigan
185,MN,27,2017,17086,945338.793111898,0.22904941547728,1444237.96329161,0.340691687263736,2060165.79614004,0.982622615157615,605018.263174324,0.296100866798341,241837.973102931,0.312959119574304,5566230,9.2,3.4,305921200,9.5,16.88884,9.32223,3.35899,453564,93851,1141971,111121,233298,1,minnesota
186,MN,27,2018,16973,958918.136958429,0.227465257606402,1418836.11532469,0.330458840726452,2192141.49459085,0.986980108645004,625517.618935961,0.287165113087237,240452.389970136,0.307263636386791,5606249,7.9,2.9,321638500,9.86,14.95853,8.81027,2.10123,428986,93491,1084832,105961,237727,1,minnesota
187,MN,27,2019,15535,958388.913281119,0.229700140940097,1467958.82218477,0.339686403413421,2285473.94130164,0.981804377152066,693974.120456923,0.306521571711029,262186.102968367,0.329642417447389,5639632,5.7,3.2,331801900,10,11.05349,7.21327,2.52347,381779,93162,1040633,100123,239919,1,minnesota
188,MN,27,2020,15858,884890.880167851,0.211740325793784,1358754.97898437,0.312002786758943,2253801.29560989,0.986703782139707,588862.502561431,0.262896333072385,200760.758773972,0.27298651031671,5710735,8.5,6.3,350470000,10,11.16848,5.07013,1.12333,409275,92748,1098085,100829,167096,1,minnesota
189,MN,27,2021,14472,921218.636097928,0.240275888807468,954436.84700195,0.243249603871896,2141572.35882733,0.985085925169617,429659.692969503,0.206257107761312,175870.38690549,0.232845955671458,5718660,6.9,3.7,387015800,10.08,13.62984,9.80582,3.2062,452652,89382,1235601,98467,45351,1,minnesota
190,MN,27,2022,18283,1173672.99687456,0.258808210932863,1109317.37659824,0.239202478526378,2785833.55234058,0.988813338996408,567582.431704307,0.211221411312625,234905.632601816,0.244336243691173,5721621,7.6,2.5,397877400,10.33,11.79242,7.05264,1.69596,435910,88024,1328252,99741,289155,1,minnesota
191,MN,27,2023,16178,1111284.78599589,0.26503222498932,1046509.33311652,0.244296936843796,2566186.05232576,0.989840650334865,559196.246533133,0.226245513097536,237757.308305976,0.263664684461646,5753048,7.2,2.8,418091000,10.59,17.51755,12.33193,4.29203,460568,88376,1423199,106144,235684,1,minnesota
192,MN,27,2024,15211,1067864.91393643,0.253702817583837,1088461.25901234,0.253655122299991,2639008.43674935,0.991099422866282,568865.639781077,0.225786938172793,234960.261423011,0.271760096190616,5793151,7,3,437981900,10.85,17.70491,9.73659,3.708,453860,89860,1170996,101301,312072,1,minnesota
193,MS,28,2017,5070,741076.256483228,0.348308380592327,886268.274003233,0.39538775738712,1329665.2622402,0.977923892528478,496579.914655607,0.379143742093033,278048.535699169,0.432618062847896,2988510,18.3,5.1,109189500,7.25,25.17732,16.3669,4.96166,537370,119584,711923,83857,203724,0,mississippi
194,MS,28,2018,5839,834686.685835281,0.375913605992533,940076.333277408,0.414800232124845,1400189.0349942,0.983191250438933,528378.14482155,0.379175185670806,282528.219220988,0.382706413859186,2981020,19.6,4.8,112837600,7.25,26.31294,16.57424,5.38482,505308,117108,683577,85449,200119,0,mississippi
195,MS,28,2019,5130,815205.265115656,0.368833746488214,964560.633713349,0.423266247213185,1381256.72650502,0.983395278170894,547189.586177833,0.398186444291272,281447.371184332,0.398082709628849,2976149,19.2,5.4,115814200,7.25,27.70188,16.2526,5.60984,420873,115645,673247,79192,197691,0,mississippi
196,MS,28,2020,5992,717731.224924705,0.34561890729651,805035.630416203,0.380647831583719,1266225.65116261,0.981074062000934,440209.376102018,0.34992499092669,215202.767546171,0.351458083758933,2958536,17.6,7.9,125624900,7.25,24.84593,15.97962,5.31118,429568,114091,697178,77546,133815,0,mississippi
197,MS,28,2021,4534,817087.60842368,0.38411916208183,636188.087965249,0.297584658473899,1363990.26989149,0.98477730759053,367591.729445607,0.277362566219358,215245.124854917,0.313156207230004,2947209,17.4,5.4,138640200,7.25,25.76808,14.51342,4.30537,418451,110306,772934,72826,22736,0,mississippi
198,MS,28,2022,4212,841703.107463124,0.381648308198999,699366.842274363,0.318490205258788,1445104.10509492,0.983058857608111,423647.146695006,0.306113881902217,235882.159555926,0.332053703470906,2941939,18.4,3.8,138223700,7.25,23.63417,15.71853,4.40866,413651,107725,814114,67166,201686,0,mississippi
199,MS,28,2023,3692,753620.637686675,0.373365336795009,609817.034675097,0.30535278318013,1280441.34882065,0.990348339418383,346022.328410265,0.281277863807816,192923.007540624,0.30386487458274,2943172,16,3.1,146160900,7.25,28.74549,18.01591,7.29683,399186,105340,862377,64689,183042,0,mississippi
200,MS,28,2024,3688,1076023.95993992,0.422625697192643,786300.701740272,0.31255245719768,1626008.22871206,0.99166194277879,464575.123040087,0.296630679620956,288438.18709906,0.329730730368899,2943045,17.9,3.2,153256400,7.25,30.07068,18.34836,7.05331,384805,104556,666722,60626,180319,0,mississippi
201,MO,29,2017,7333,1374489.52257889,0.311474476529364,1553872.25429842,0.343238249165505,2591331.80310814,0.977829963409939,807431.660168615,0.313111607865017,407726.105186631,0.34758327936159,6106670,11.1,3.7,276887600,7.7,21.30102,12.79277,2.98956,758918,137771,975247,119620,283779,0,missouri
202,MO,29,2018,6215,1418720.49675739,0.306702806658179,1640594.90025026,0.348711791201212,2840818.31978162,0.98348132437311,881780.781902473,0.313510917136368,418776.331534152,0.341991140387625,6121623,12.4,3.2,288385000,7.85,17.36035,10.32849,3.91347,736590,136317,961679,114323,288907,0,missouri
203,MO,29,2019,7441,1502140.8856031,0.318836182222149,1591708.31774206,0.328688134149427,2875201.22007974,0.985181288168624,905935.691695984,0.315979656723695,419135.726655966,0.328556637671601,6137428,9.4,3.3,298619800,9.45,21.61518,14.11934,5.09994,639338,136035,847272,106733,290152,0,missouri
204,MO,29,2020,9337,1433275.85311683,0.302481156076355,1648337.00966629,0.338505834509135,2860194.80221831,0.981248822072685,884636.780546363,0.310837657364274,391993.478003115,0.318707491097065,6154744,10.7,6.1,321316700,9.45,22.87177,14.2163,5.83618,715447,134572,920287,98989,255541,0,missouri
205,MO,29,2021,11512,1409436.54268891,0.312831176412131,1184563.7963009,0.263270016711629,2775680.35640196,0.984939770271163,690443.679675768,0.255738864364856,334954.497392177,0.277998221512309,6171374,12.3,4.2,351191900,10.3,17.19465,11.14232,4.28141,698720,131072,1068749,87459,181165,0.249315068,missouri
206,MO,29,2022,8131,1593330.88259814,0.334272170618978,1326811.78704741,0.277039491178255,3033774.32732565,0.990753528487414,759682.650598722,0.258057678592528,403146.298051098,0.300477913982746,6179414,11.4,2.6,361652100,11.15,23.42418,14.23818,6.42318,657870,128841,1286398,83666,350754,1,missouri
207,MO,29,2023,7101,1642440.45788128,0.355448499562591,1230930.88904096,0.268003250248006,2945496.22800674,0.989870113146153,725516.234027208,0.254150399935204,403854.709808974,0.296330873421485,6208038,9.7,3.1,387601300,12,24.43286,14.5595,6.12377,665252,126973,1501975,89547,286694,1,missouri
208,MO,29,2024,7447,1680118.64593797,0.346982899498609,1254580.49871141,0.259104597403526,3100458.50196632,0.989903051984593,760393.41917893,0.252415997573228,414847.136757472,0.291154660469546,6245466,9.4,3.7,405457200,12.3,23.15941,13.81075,4.14811,656118,127180,1223109,93629,284548,1,missouri
209,MT,30,2017,5174,205596.124856157,0.288178305779836,283693.91297474,0.391439761498473,398415.069329195,0.983233365407775,135624.790399853,0.34166939134126,59546.2634062698,0.347334380299319,1052482,9.7,3.9,48623300,8.15,18.7457,10.85736,3.189,120889,18232,238672,17445,34182,1,montana
210,MT,30,2018,5518,237355.753914877,0.284015991947884,319652.111535053,0.375153248487988,483169.337240911,0.980740377320944,158644.77148031,0.330212682299926,62088.3401971048,0.316683694310807,1060665,10.3,3.6,51117400,8.3,20.28746,11.82726,3.97928,115223,17893,258600,16682,38371,1,montana
211,MT,30,2019,6888,267912.060060628,0.302098827305293,328134.75667028,0.36186424973198,535617.648965598,0.983767638704576,160863.483719168,0.304097679742719,72747.5134669399,0.322947987809448,1068778,9.7,3.5,53168000,8.65,23.36696,12.49608,5.24625,99368,17698,252830,15754,39453,1,montana
212,MT,30,2020,6331,233396.079746934,0.283063298676312,303120.879689122,0.358331143569525,484038.977418225,0.985888703968809,142387.169071424,0.296252880988472,57468.8045101167,0.299406538653734,1087230,10.9,5.8,58241500,8.65,18.15556,11.28784,5.44308,104391,17494,245643,15002,28547,1,montana
213,MT,30,2021,6041,244084.702505526,0.299812104350153,219477.913882676,0.271350401448633,488571.964583082,0.986602048601481,111427.569016337,0.235146450754884,49756.6223521973,0.252393472976693,1106522,10.7,3.4,65539600,8.75,17.11486,10.79449,4.12209,97186,16931,277391,14186,8252,1,montana
214,MT,30,2022,6611,239744.293681835,0.301402019642839,225704.124156186,0.28038157987153,511819.056716615,0.991141981630988,124208.234958523,0.24991800527596,50333.6623019392,0.251759683481071,1122095,10.4,2.7,69666500,9.2,20.22923,9.73969,4.15415,45210,16372,298138,13825,49283,1,montana
215,MT,30,2023,7736,303612.693855731,0.318009830677512,275351.316987243,0.289032101650619,611511.79851938,0.991824720938015,148817.504324048,0.251507402827873,67122.2367941257,0.267573252999342,1131302,8.1,2.7,74870400,9.95,21.24526,11.97525,4.51454,84527,15923,297581,13966,37826,1,montana
216,MT,30,2024,6087,255449.077558437,0.325194432194293,243946.482040595,0.311183059183115,504292.05578396,0.989569638647902,139052.045948489,0.282250755134638,71649.74010898,0.328980539405884,1137233,7.7,3,78741600,10.3,19.20749,13.2378,3.59279,81495,15697,227116,13653,38280,1,montana
217,NE,31,2017,14281,307288.212851092,0.237275226765633,412735.576195587,0.310123489121787,702057.693937278,0.983723940181187,198282.563953658,0.284041850744222,76259.2117303039,0.295564668525566,1915947,10.4,2.9,97032400,9,22.5379,13.20743,5.70907,175849,28249,229476,37440,77356,0,nebraska
218,NE,31,2018,14777,331926.586794626,0.231479359125017,482608.529665961,0.326709145626042,784214.445722955,0.982519272869873,232873.35737604,0.298663834792372,85831.3489750145,0.308057348676028,1925614,10.5,2.9,101845600,9,19.78149,9.57739,3.3527,169811,28262,245882,35833,80334,0,nebraska
219,NE,31,2019,14627,302908.03790958,0.235035185706899,440873.883602092,0.332882454752483,693328.529205228,0.983231845651799,214653.878133751,0.311055753338473,86449.2472999804,0.339804204771587,1934408,8.7,3,105454200,9,19.26055,12.40262,5.17881,148768,28669,241856,33983,81525,0,nebraska
220,NE,31,2020,15413,324697.029551669,0.216513520750715,478656.346258535,0.309717688601186,789284.544366719,0.98457422497854,212385.100692397,0.271134229101907,77216.4949245032,0.288163796601082,1963387,8.3,4.3,111734100,9,15.14774,10.63515,4.98266,157091,28899,248273,33917,56425,0.249315068,nebraska
221,NE,31,2021,15150,371121.994355816,0.257528536296964,353429.770913221,0.243795663472348,791390.269940966,0.990913769672044,170108.924804959,0.222021086463062,80820.7663533158,0.270562909924523,1964537,8.1,2.6,125057800,9,20.32606,10.58637,3.63297,157273,28749,329469,35063,10970,1,nebraska
222,NE,31,2022,8437,378244.456989106,0.254494079340028,394307.113116897,0.261302511531594,844558.809346496,0.990459674572844,197753.116148393,0.240062659130841,80653.3855665667,0.265042751543194,1972246,7.9,2.2,130888600,9,29.03374,20.73625,9.64578,155550,28326,379127,35576,93816,1,nebraska
223,NE,31,2023,11620,371457.447098856,0.265370215077492,392713.312405287,0.277445793926383,800336.837643208,0.989666801470955,186018.914312459,0.238492604876991,74302.8076721929,0.247030683780449,1987864,9.2,2.3,142166500,10.5,23.82944,13.29009,6.0313,156399,27855,400691,36356,80933,1,nebraska
224,NE,31,2024,13168,390140.794206937,0.264396185146382,422388.882436295,0.284538576611964,869132.647636537,0.991848905025193,221800.430678433,0.261273003473021,99096.4926365955,0.302937551470073,2005465,6.8,2.8,145798500,12,19.86361,9.06997,2.0607,155034,28075,346451,36491,81316,1,nebraska
225,NV,32,2017,3642,625809.710237603,0.283288813160655,1012605.80100647,0.446200050246369,1201596.11125892,0.984289035461221,478964.172273882,0.399149720444255,211348.999675681,0.416313273482789,2969905,13.7,5,141515900,8.25,24.37718,14.85588,6.00636,440614,55841,607542,66625,139251,1,nevada
226,NV,32,2018,3282,696519.966658207,0.300785494264139,975661.0243659,0.41170388381825,1358044.18512028,0.987970840179965,507655.245551143,0.376594098262782,221789.94322022,0.375486783556114,3027341,13,4.4,151367800,8.25,27.32569,15.79258,4.94974,439941,56441,600837,62531,135805,1,nevada
227,NV,32,2019,2578,723291.666863875,0.331202036365016,977829.839610299,0.433698193312628,1312207.09702887,0.978747771167982,504558.301113351,0.386147247416083,235132.865686672,0.385476379919382,3080156,10.4,3.9,157583700,8.25,16.01646,9.0395,3.34905,391569,56567,586808,58742,132618,1,nevada
228,NV,32,2020,2487,687854.363903674,0.308467109896777,948202.078443513,0.410629676245832,1351459.55672702,0.984202869980778,494882.625226251,0.368563229024399,199627.388350864,0.339944991947459,3116967,12.9,13.5,170447500,9,21.1098,12.23657,3.79065,448688,56406,644373,59293,92007,1,nevada
229,NV,32,2021,2313,682292.672433251,0.314472715856174,801174.59591317,0.365616100182397,1227872.65510633,0.980976088113717,411583.009180953,0.341742579304196,189667.655626543,0.338960140568401,3148141,12.8,6.8,192132900,9.75,17.54871,9.34484,2.36885,453250,54642,754646,56971,19553,1,nevada
230,NV,32,2022,3492,843083.767407928,0.333008676875057,910426.581237952,0.347728567517389,1600599.06597414,0.97823483308791,486021.152405401,0.315022856411107,235313.423750547,0.342883672300524,3176116,12,5.2,199226600,10.5,21.84371,14.68424,4.88462,455231,53564,809826,52574,126649,1,nevada
231,NV,32,2023,2746,815972.227686407,0.334765933025193,925054.593847836,0.374773696311299,1570603.09376922,0.990955613436033,563293.762986682,0.370007584193293,245350.781220482,0.365346325150601,3214363,13.9,5.2,214392700,11.25,24.31656,11.52345,5.48549,493015,52976,829825,52830,123473,1,nevada
232,NV,32,2024,2686,893531.287862346,0.354197106205273,998607.163723745,0.387830360445791,1649745.58644071,0.99248200369694,559453.119159272,0.34946369630542,270472.886456632,0.365924586290269,3267467,12,5.6,228086600,12,26.84821,16.36962,5.96245,505462,53258,737583,55403,125255,1,nevada
233,NH,33,2017,5742,254831.397951307,0.247316073877318,244033.757183704,0.22715970814599,610713.215382066,0.979242313445361,135691.861093151,0.223234253028237,65399.99655101,0.297665099943278,1348787,6.6,2.7,79253400,7.25,12.46426,6.36246,1.63069,92457,19028,191125,13064,21052,1,new hampshire
234,NH,33,2018,5707,253135.529987999,0.238708447883069,259305.265008643,0.238689518572985,638683.777096586,0.983527396313781,145318.521063548,0.22821529654378,68134.116527215,0.301245078479973,1353465,6.1,2.6,83199100,7.25,11.752,6.11357,2.87603,86502,18579,187628,12332,21702,1,new hampshire
